Assigned_Agent,Lead_ID_Fixed,Client_Name_Fixed,Company_Segment,City_Final,Status_Clean,Lead_Date_Final,Lead_Month_No,Lead_Month,Lead_Year,Lead_Quarter,Lead_Weekday_No,Lead_Weekday,Response_Time_Hours,Target_Sales,Interaction_Count_Final,Sales_Tier,Is_Converted,Is_Engaged,Stage_Order,Response_Speed_Cat,Response_Bucket_6H,Engagement_Level
Agent_B,CL-2310,Client_2310,A Regional Financial Institution,Penang,CONTACTED,4/27/2024,4,April,2024,Q2,6,Saturday,68.7,3300.32,44,Medium,0,1,2,Delayed,66,High
Agent_C,CL-1741,Client_1741,A Government Service Provider,CyberJaya,CONVERTED,7/23/2023,7,July,2023,Q3,7,Sunday,16.8,3685.63,12,Medium,1,1,4,Moderate,12,High
Agent_D,CL-2906,Client_2906,A Regional Financial Institution,Kuala Lumpur,QUALIFIED,1/2/2024,1,January,2024,Q1,2,Tuesday,28.8,1087.43,20,Low,0,1,3,Delayed,24,High
Agent_A,CL-0968,Client_968,A Private Manufacturing Enterprise,Alor Setar,QUALIFIED,1/23/2023,1,January,2023,Q1,1,Monday,69.7,4635.35,19,High,0,1,3,Delayed,66,High
Agent_D,CL-2261,Client_2261,A Major Telecommunications Provider,Ipoh,CONTACTED,5/24/2023,5,May,2023,Q2,3,Wednesday,27,1616.93,9,Low,0,1,2,Delayed,24,High
Agent_B,CL-0157,Client_157,A Regional Financial Institution,Shah Alam,NEW,5/11/2023,5,May,2023,Q2,4,Thursday,45.6,2452.51,8,Medium,0,0,1,Delayed,42,High
Agent_D,CL-1052,Client_1052,A Major Telecommunications Provider,Alor Setar,QUALIFIED,8/10/2024,8,August,2024,Q3,6,Saturday,23.2,2031.14,4,Medium,0,1,3,Moderate,18,Medium
Agent_C,CL-2783,Client_2783,A Regional Financial Institution,Subang Jaya,NEW,9/7/2024,9,September,2024,Q3,6,Saturday,46.9,4343.74,42,High,0,0,1,Delayed,42,High
Agent_A,CL-2047,Client_2047,A Major Telecommunications Provider,Malaka,CONTACTED,10/29/2024,10,October,2024,Q4,2,Tuesday,9.6,1107.74,4,Low,0,1,2,Moderate,6,Medium
Agent_B,CL-2504,Client_2504,A Government Service Provider,Kota Kinabalu,NEW,8/27/2023,8,August,2023,Q3,7,Sunday,50,4315.7,9,High,0,0,1,Delayed,48,High
Agent_C,CL-0309,Client_309,A Leading Utility Company,Kota Kinabalu,CONVERTED,11/4/2024,11,November,2024,Q4,1,Monday,22.5,4030.97,16,High,1,1,4,Moderate,18,High
Agent_A,CL-0175,Client_175,A Leading Utility Company,Subang Jaya,QUALIFIED,4/23/2024,4,April,2024,Q2,2,Tuesday,5.2,2077.46,47,Medium,0,1,3,Fast,0,High
Agent_B,CL-1668,Client_1668,A Major Telecommunications Provider,Putrajaya,CONVERTED,9/30/2024,9,September,2024,Q3,1,Monday,58,3302.16,36,Medium,1,1,4,Delayed,54,High
Agent_C,CL-2606,Client_2606,A Government Service Provider,Seremban,CONVERTED,3/21/2023,3,March,2023,Q1,2,Tuesday,28.5,1503.96,34,Low,1,1,4,Delayed,24,High
Agent_B,CL-1037,Client_1037,A Major Telecommunications Provider,Johor Bahru,NEW,10/11/2024,10,October,2024,Q4,5,Friday,64.7,4671.65,16,High,0,0,1,Delayed,60,High
Agent_A,CL-0055,Client_055,A Government Service Provider,Kuching,LOST,6/19/2023,6,June,2023,Q2,1,Monday,38.7,1256.05,43,Low,0,0,5,Delayed,36,High
Agent_A,CL-2281,Client_2281,A Regional Financial Institution,Alor Setar,CONVERTED,3/8/2024,3,March,2024,Q1,5,Friday,21.6,2385.93,18,Medium,1,1,4,Moderate,18,High
Agent_B,CL-2999,Client_2999,A Private Manufacturing Enterprise,CyberJaya,QUALIFIED,4/3/2024,4,April,2024,Q2,3,Wednesday,15.6,2518.36,30,Medium,0,1,3,Moderate,12,High
Agent_B,CL-1123,Client_1123,A Private Manufacturing Enterprise,Petaling Jaya,NEW,3/20/2023,3,March,2023,Q1,1,Monday,20.7,4549.51,42,High,0,0,1,Moderate,18,High
Agent_C,CL-1766,Client_1766,A Leading Utility Company,Johor Bahru,LOST,1/28/2023,1,January,2023,Q1,6,Saturday,56.2,3837.1,31,Medium,0,0,5,Delayed,54,High
Agent_C,CL-2750,Client_2750,A Major Telecommunications Provider,Seremban,CONTACTED,12/20/2024,12,December,2024,Q4,5,Friday,56,3693.1,49,Medium,0,1,2,Delayed,54,High
Agent_C,CL-2126,Client_2126,A Leading Utility Company,Subang Jaya,LOST,6/27/2023,6,June,2023,Q2,2,Tuesday,33,2762.12,49,Medium,0,0,5,Delayed,30,High
Agent_D,CL-0025,Client_025,A Government Service Provider,Malaka,NEW,5/13/2024,5,May,2024,Q2,1,Monday,69.6,3394.15,4,Medium,0,0,1,Delayed,66,Medium
Agent_A,CL-1730,Client_1730,A Leading Utility Company,Petaling Jaya,NEW,3/16/2023,3,March,2023,Q1,4,Thursday,57.7,3670.63,N/A,Medium,0,0,1,Delayed,54,High
Agent_C,CL-2959,Client_2959,A Regional Financial Institution,Kuala Lumpur,CONTACTED,9/12/2023,9,September,2023,Q3,2,Tuesday,8.4,2404.76,20,Medium,0,1,2,Moderate,6,High
Agent_B,CL-0201,Client_201,A Government Service Provider,Klang,CONTACTED,10/25/2023,10,October,2023,Q4,3,Wednesday,6.2,4405.77,48,High,0,1,2,Moderate,6,High
Agent_D,CL-0578,Client_578,A Government Service Provider,Kota Kinabalu,CONTACTED,8/11/2024,8,August,2024,Q3,7,Sunday,59,4930.6,42,High,0,1,2,Delayed,54,High
Agent_B,CL-0267,Client_267,A Government Service Provider,Putrajaya,QUALIFIED,7/22/2023,7,July,2023,Q3,6,Saturday,0.8,4599.4,49,High,0,1,3,Immediate,0,High
Agent_A,CL-2625,Client_2625,A Leading Utility Company,Malaka,CONVERTED,7/23/2023,7,July,2023,Q3,7,Sunday,1.1,1461.27,4,Low,1,1,4,Fast,0,Medium
Agent_D,CL-1409,Client_1409,A Leading Utility Company,Kota Kinabalu,LOST,7/16/2023,7,July,2023,Q3,7,Sunday,35.5,2881.62,8,Medium,0,0,5,Delayed,30,High
Agent_A,CL-0086,Client_086,A Major Telecommunications Provider,Shah Alam,CONTACTED,5/15/2023,5,May,2023,Q2,1,Monday,35.2,1211.07,39,Low,0,1,2,Delayed,30,High
Agent_A,CL-2362,Client_2362,A Major Telecommunications Provider,Petaling Jaya,NEW,4/25/2023,4,April,2023,Q2,2,Tuesday,57,4059.39,10,High,0,0,1,Delayed,54,High
Agent_A,CL-1181,Client_1181,A Major Telecommunications Provider,Kuching,CONTACTED,10/13/2023,10,October,2023,Q4,5,Friday,38.6,2943.95,32,Medium,0,1,2,Delayed,36,High
Agent_A,CL-0199,Client_199,A Government Service Provider,Petaling Jaya,NEW,10/13/2023,10,October,2023,Q4,5,Friday,55,2665.67,46,Medium,0,0,1,Delayed,54,High
Agent_C,CL-2833,Client_2833,A Private Manufacturing Enterprise,Subang Jaya,CONTACTED,2/12/2023,2,February,2023,Q1,7,Sunday,45,3027.11,22,Medium,0,1,2,Delayed,42,High
Agent_A,CL-1658,Client_1658,A Major Telecommunications Provider,Seremban,LOST,5/14/2023,5,May,2023,Q2,7,Sunday,59,2259.35,3,Medium,0,0,5,Delayed,54,Medium
Agent_D,CL-0200,Client_200,A Regional Financial Institution,Kota Kinabalu,CONTACTED,7/27/2024,7,July,2024,Q3,6,Saturday,48.9,1265.46,26,Low,0,1,2,Delayed,48,High
Agent_D,CL-0442,Client_442,A Regional Financial Institution,Johor Bahru,LOST,6/20/2023,6,June,2023,Q2,2,Tuesday,69.6,1286.78,41,Low,0,0,5,Delayed,66,High
Agent_D,CL-1585,Client_1585,A Regional Financial Institution,Ipoh,NEW,11/4/2023,11,November,2023,Q4,6,Saturday,23,2297.42,9,Medium,0,0,1,Moderate,18,High
Agent_D,CL-2545,Client_2545,A Leading Utility Company,Johor Bahru,NEW,2/1/2024,2,February,2024,Q1,4,Thursday,7,3934.95,18,Medium,0,0,1,Moderate,6,High
Agent_C,CL-0083,Client_083,A Government Service Provider,Kota Kinabalu,CONVERTED,11/17/2024,11,November,2024,Q4,7,Sunday,29.9,3351.29,26,Medium,1,1,4,Delayed,24,High
Agent_C,CL-0432,Client_432,A Private Manufacturing Enterprise,Klang,QUALIFIED,8/6/2023,8,August,2023,Q3,7,Sunday,64.8,1532.94,50,Low,0,1,3,Delayed,60,High
Agent_C,CL-2480,Client_2480,A Major Telecommunications Provider,Putrajaya,LOST,5/10/2023,5,May,2023,Q2,3,Wednesday,63.1,3666.37,12,Medium,0,0,5,Delayed,60,High
Agent_C,CL-2933,Client_2933,A Government Service Provider,Alor Setar,NEW,3/13/2023,3,March,2023,Q1,1,Monday,54.8,3253.76,36,Medium,0,0,1,Delayed,54,High
Agent_A,CL-2274,Client_2274,A Leading Utility Company,Penang,CONVERTED,9/9/2023,9,September,2023,Q3,6,Saturday,44.8,2543,30,Medium,1,1,4,Delayed,42,High
Agent_A,CL-1764,Client_1764,A Government Service Provider,Subang Jaya,CONVERTED,12/20/2023,12,December,2023,Q4,3,Wednesday,36,2174.05,15,Medium,1,1,4,Delayed,36,High
Agent_C,CL-2458,Client_2458,A Major Telecommunications Provider,Ipoh,LOST,10/28/2023,10,October,2023,Q4,6,Saturday,59.1,4044.39,28,High,0,0,5,Delayed,54,High
Agent_D,CL-1397,Client_1397,A Regional Financial Institution,Klang,NEW,1/19/2024,1,January,2024,Q1,5,Friday,33.6,2135.7,20,Medium,0,0,1,Delayed,30,High
Agent_B,CL-0472,Client_472,A Leading Utility Company,Klang,CONVERTED,7/22/2024,7,July,2024,Q3,1,Monday,10,4808.82,1,High,1,1,4,Moderate,6,Low
Agent_D,CL-0335,Client_335,A Government Service Provider,Penang,CONTACTED,2/19/2023,2,February,2023,Q1,7,Sunday,69.8,1930.91,25,Low,0,1,2,Delayed,66,High
Agent_B,CL-0618,Client_618,A Major Telecommunications Provider,Subang Jaya,NEW,5/15/2024,5,May,2024,Q2,3,Wednesday,46.5,3756.94,29,Medium,0,0,1,Delayed,42,High
Agent_C,CL-1758,Client_1758,A Leading Utility Company,Penang,NEW,7/5/2023,7,July,2023,Q3,3,Wednesday,2.8,3101.43,43,Medium,0,0,1,Fast,0,High
Agent_D,CL-2594,Client_2594,A Regional Financial Institution,Penang,CONTACTED,12/8/2024,12,December,2024,Q4,7,Sunday,56.5,4523.96,12,High,0,1,2,Delayed,54,High
Agent_B,CL-0556,Client_556,A Leading Utility Company,Kuching,QUALIFIED,8/3/2023,8,August,2023,Q3,4,Thursday,41,1059.82,6,Low,0,1,3,Delayed,36,High
Agent_D,CL-2379,Client_2379,A Leading Utility Company,Kuching,CONTACTED,5/15/2023,5,May,2023,Q2,1,Monday,26.7,3491.39,3,Medium,0,1,2,Delayed,24,Medium
Agent_D,CL-2029,Client_2029,A Private Manufacturing Enterprise,Subang Jaya,CONTACTED,1/13/2023,1,January,2023,Q1,5,Friday,12.4,3206.13,25,Medium,0,1,2,Moderate,12,High
Agent_B,CL-2081,Client_2081,A Regional Financial Institution,Petaling Jaya,NEW,12/1/2023,12,December,2023,Q4,5,Friday,38.7,1118.83,5,Low,0,0,1,Delayed,36,Medium
Agent_D,CL-1588,Client_1588,A Major Telecommunications Provider,Malaka,LOST,8/12/2024,8,August,2024,Q3,1,Monday,21.8,1473.16,3,Low,0,0,5,Moderate,18,Medium
Agent_C,CL-1463,Client_1463,A Leading Utility Company,Ipoh,NEW,4/21/2024,4,April,2024,Q2,7,Sunday,41.7,4653.32,50,High,0,0,1,Delayed,36,High
Agent_D,CL-1330,Client_1330,A Private Manufacturing Enterprise,CyberJaya,NEW,2/8/2023,2,February,2023,Q1,3,Wednesday,10.5,4483.96,49,High,0,0,1,Moderate,6,High
Agent_C,CL-0746,Client_746,A Government Service Provider,Johor Bahru,CONVERTED,2/11/2023,2,February,2023,Q1,6,Saturday,58.2,3583.46,39,Medium,1,1,4,Delayed,54,High
Agent_D,CL-0158,Client_158,A Private Manufacturing Enterprise,Ipoh,QUALIFIED,7/2/2024,7,July,2024,Q3,2,Tuesday,17.8,1152.09,1,Low,0,1,3,Moderate,12,Low
Agent_C,CL-0802,Client_802,A Government Service Provider,Shah Alam,NEW,2/21/2024,2,February,2024,Q1,3,Wednesday,36.3,3655.15,11,Medium,0,0,1,Delayed,36,High
Agent_D,CL-2721,Client_2721,A Leading Utility Company,Kuching,LOST,3/27/2024,3,March,2024,Q1,3,Wednesday,26.5,2245.11,13,Medium,0,0,5,Delayed,24,High
Agent_C,CL-2494,Client_2494,A Private Manufacturing Enterprise,Kuala Lumpur,NEW,8/26/2023,8,August,2023,Q3,6,Saturday,3.9,4321.81,2,High,0,0,1,Fast,0,Low
Agent_D,CL-1183,Client_1183,A Regional Financial Institution,Malaka,CONVERTED,12/7/2023,12,December,2023,Q4,4,Thursday,7.3,4599.4,32,High,1,1,4,Moderate,6,High
Agent_A,CL-0943,Client_943,A Private Manufacturing Enterprise,Kuching,CONTACTED,6/4/2024,6,June,2024,Q2,2,Tuesday,49,3885.12,45,Medium,0,1,2,Delayed,48,High
Agent_B,CL-0540,Client_540,A Leading Utility Company,Klang,NEW,10/4/2023,10,October,2023,Q4,3,Wednesday,71.2,3038.65,N/A,Medium,0,0,1,Delayed,66,High
Agent_B,CL-0498,Client_498,A Major Telecommunications Provider,Klang,QUALIFIED,3/3/2023,3,March,2023,Q1,5,Friday,38.8,4616.61,15,High,0,1,3,Delayed,36,High
Agent_D,CL-2885,Client_2885,A Major Telecommunications Provider,Putrajaya,QUALIFIED,4/23/2023,4,April,2023,Q2,7,Sunday,16.8,3284.07,38,Medium,0,1,3,Moderate,12,High
Agent_C,CL-2221,Client_2221,A Government Service Provider,Ipoh,CONTACTED,3/16/2023,3,March,2023,Q1,4,Thursday,51,2709.72,4,Medium,0,1,2,Delayed,48,Medium
Agent_B,CL-0260,Client_260,A Major Telecommunications Provider,Kota Kinabalu,NEW,3/7/2024,3,March,2024,Q1,4,Thursday,47.5,3105.63,40,Medium,0,0,1,Delayed,42,High
Agent_D,CL-0197,Client_197,A Major Telecommunications Provider,Putrajaya,QUALIFIED,6/15/2024,6,June,2024,Q2,6,Saturday,34.7,3044.05,12,Medium,0,1,3,Delayed,30,High
Agent_C,CL-1768,Client_1768,A Private Manufacturing Enterprise,Putrajaya,CONVERTED,3/17/2024,3,March,2024,Q1,7,Sunday,30,4331.67,19,High,1,1,4,Delayed,30,High
Agent_B,CL-2271,Client_2271,A Government Service Provider,Subang Jaya,CONVERTED,8/31/2024,8,August,2024,Q3,6,Saturday,50.7,4676.89,45,High,1,1,4,Delayed,48,High
Agent_C,CL-0483,Client_483,A Government Service Provider,Ipoh,NEW,6/10/2023,6,June,2023,Q2,6,Saturday,38.4,1866.92,41,Low,0,0,1,Delayed,36,High
Agent_B,CL-0452,Client_452,A Government Service Provider,Kota Kinabalu,CONTACTED,7/22/2024,7,July,2024,Q3,1,Monday,41,3334.44,9,Medium,0,1,2,Delayed,36,High
Agent_D,CL-0689,Client_689,A Government Service Provider,Shah Alam,CONVERTED,12/31/2024,12,December,2024,Q4,2,Tuesday,46.5,2186.31,43,Medium,1,1,4,Delayed,42,High
Agent_B,CL-0383,Client_383,A Leading Utility Company,CyberJaya,CONTACTED,12/4/2024,12,December,2024,Q4,3,Wednesday,7.6,2860.16,19,Medium,0,1,2,Moderate,6,High
Agent_A,CL-2640,Client_2640,A Major Telecommunications Provider,Johor Bahru,QUALIFIED,7/13/2024,7,July,2024,Q3,6,Saturday,22,2702.92,2,Medium,0,1,3,Moderate,18,Low
Agent_B,CL-1303,Client_1303,A Regional Financial Institution,Penang,QUALIFIED,11/19/2023,11,November,2023,Q4,7,Sunday,22.2,4816.98,15,High,0,1,3,Moderate,18,High
Agent_A,CL-1759,Client_1759,A Private Manufacturing Enterprise,Malaka,NEW,3/24/2024,3,March,2024,Q1,7,Sunday,53.9,2045.19,19,Medium,0,0,1,Delayed,48,High
Agent_B,CL-0301,Client_301,A Private Manufacturing Enterprise,Seremban,NEW,6/20/2023,6,June,2023,Q2,2,Tuesday,52.9,2427.61,2,Medium,0,0,1,Delayed,48,Low
Agent_D,CL-1518,Client_1518,A Government Service Provider,Kuala Lumpur,CONTACTED,8/8/2024,8,August,2024,Q3,4,Thursday,35,3860.79,28,Medium,0,1,2,Delayed,30,High
Agent_B,CL-2425,Client_2425,A Private Manufacturing Enterprise,Ipoh,CONVERTED,5/13/2024,5,May,2024,Q2,1,Monday,72,1943.96,14,Low,1,1,4,Delayed,72,High
Agent_A,CL-1591,Client_1591,A Regional Financial Institution,Petaling Jaya,NEW,12/9/2023,12,December,2023,Q4,6,Saturday,50.6,2620.31,2,Medium,0,0,1,Delayed,48,Low
Agent_C,CL-0244,Client_244,A Major Telecommunications Provider,Seremban,NEW,3/20/2023,3,March,2023,Q1,1,Monday,41,4883.2,35,High,0,0,1,Delayed,36,High
Agent_C,CL-0941,Client_941,A Leading Utility Company,Kuching,QUALIFIED,8/23/2023,8,August,2023,Q3,3,Wednesday,68.2,1603.52,6,Low,0,1,3,Delayed,66,High
Agent_B,CL-0135,Client_135,A Major Telecommunications Provider,Putrajaya,CONVERTED,8/15/2023,8,August,2023,Q3,2,Tuesday,37,3432.71,13,Medium,1,1,4,Delayed,36,High
Agent_A,CL-0538,Client_538,A Leading Utility Company,Subang Jaya,QUALIFIED,9/19/2024,9,September,2024,Q3,4,Thursday,49.6,1546.07,N/A,Low,0,1,3,Delayed,48,High
Agent_D,CL-1698,Client_1698,A Private Manufacturing Enterprise,Kuching,CONTACTED,2/5/2023,2,February,2023,Q1,7,Sunday,29.3,2331.51,26,Medium,0,1,2,Delayed,24,High
Agent_C,CL-0743,Client_743,A Government Service Provider,Kota Kinabalu,CONTACTED,2/11/2024,2,February,2024,Q1,7,Sunday,72,1943.65,4,Low,0,1,2,Delayed,72,Medium
Agent_D,CL-0280,Client_280,A Leading Utility Company,Shah Alam,NEW,10/6/2024,10,October,2024,Q4,7,Sunday,66.2,2888.83,9,Medium,0,0,1,Delayed,66,High
Agent_B,CL-0436,Client_436,A Regional Financial Institution,Malaka,CONTACTED,1/5/2024,1,January,2024,Q1,5,Friday,63.5,4271.7,21,High,0,1,2,Delayed,60,High
Agent_B,CL-2818,Client_2818,A Private Manufacturing Enterprise,Johor Bahru,NEW,6/11/2024,6,June,2024,Q2,2,Tuesday,21.6,2273.33,26,Medium,0,0,1,Moderate,18,High
Agent_D,CL-1592,Client_1592,A Private Manufacturing Enterprise,Putrajaya,LOST,6/23/2023,6,June,2023,Q2,5,Friday,49.2,3488.59,47,Medium,0,0,5,Delayed,48,High
Agent_D,CL-1176,Client_1176,A Leading Utility Company,Shah Alam,CONTACTED,6/23/2024,6,June,2024,Q2,7,Sunday,35.2,4715.32,2,High,0,1,2,Delayed,30,Low
Agent_B,CL-1583,Client_1583,A Regional Financial Institution,Klang,NEW,10/15/2024,10,October,2024,Q4,2,Tuesday,59.3,1720,4,Low,0,0,1,Delayed,54,Medium
Agent_A,CL-2861,Client_2861,A Private Manufacturing Enterprise,Putrajaya,QUALIFIED,5/28/2024,5,May,2024,Q2,2,Tuesday,70.6,1292.52,47,Low,0,1,3,Delayed,66,High
Agent_B,CL-1839,Client_1839,A Regional Financial Institution,Malaka,CONVERTED,1/24/2024,1,January,2024,Q1,3,Wednesday,25.8,2397.23,4,Medium,1,1,4,Delayed,24,Medium
Agent_B,CL-0633,Client_633,A Regional Financial Institution,Ipoh,CONTACTED,8/16/2024,8,August,2024,Q3,5,Friday,48.9,4997.5,8,High,0,1,2,Delayed,48,High
Agent_D,CL-1579,Client_1579,A Major Telecommunications Provider,Petaling Jaya,CONVERTED,7/14/2023,7,July,2023,Q3,5,Friday,50,4782.37,43,High,1,1,4,Delayed,48,High
Agent_D,CL-1429,Client_1429,A Regional Financial Institution,Seremban,NEW,10/12/2023,10,October,2023,Q4,4,Thursday,52.2,1751.48,11,Low,0,0,1,Delayed,48,High
Agent_D,CL-2277,Client_2277,A Private Manufacturing Enterprise,Kuching,NEW,8/12/2023,8,August,2023,Q3,6,Saturday,23.8,3149.4,18,Medium,0,0,1,Moderate,18,High
Agent_D,CL-2139,Client_2139,A Major Telecommunications Provider,Ipoh,CONTACTED,6/2/2023,6,June,2023,Q2,5,Friday,12.6,3226.56,3,Medium,0,1,2,Moderate,12,Medium
Agent_B,CL-2893,Client_2893,A Government Service Provider,Alor Setar,QUALIFIED,8/28/2024,8,August,2024,Q3,3,Wednesday,4.8,1125.51,34,Low,0,1,3,Fast,0,High
Agent_C,CL-2032,Client_2032,A Regional Financial Institution,Kota Kinabalu,CONTACTED,6/7/2023,6,June,2023,Q2,3,Wednesday,25.5,1132.68,39,Low,0,1,2,Delayed,24,High
Agent_D,CL-0300,Client_300,A Government Service Provider,CyberJaya,QUALIFIED,5/3/2023,5,May,2023,Q2,3,Wednesday,1.3,1982.34,34,Medium,0,1,3,Fast,0,High
Agent_C,CL-1958,Client_1958,A Regional Financial Institution,Johor Bahru,NEW,7/23/2023,7,July,2023,Q3,7,Sunday,25,3363.66,50,Medium,0,0,1,Delayed,24,High
Agent_D,CL-0064,Client_064,A Private Manufacturing Enterprise,Ipoh,CONTACTED,8/29/2024,8,August,2024,Q3,4,Thursday,59.9,3857.09,29,Medium,0,1,2,Delayed,54,High
Agent_D,CL-0214,Client_214,A Private Manufacturing Enterprise,Klang,CONTACTED,11/9/2023,11,November,2023,Q4,4,Thursday,50.8,1765.76,8,Low,0,1,2,Delayed,48,High
Agent_C,CL-0170,Client_170,A Private Manufacturing Enterprise,Klang,CONTACTED,8/10/2024,8,August,2024,Q3,6,Saturday,23,2308.01,8,Medium,0,1,2,Moderate,18,High
Agent_C,CL-2796,Client_2796,A Government Service Provider,Kota Kinabalu,QUALIFIED,6/21/2024,6,June,2024,Q2,5,Friday,26.6,2989.34,13,Medium,0,1,3,Delayed,24,High
Agent_A,CL-2305,Client_2305,A Leading Utility Company,Ipoh,CONVERTED,1/7/2023,1,January,2023,Q1,6,Saturday,44.2,1184.96,19,Low,1,1,4,Delayed,42,High
Agent_B,CL-0173,Client_173,A Regional Financial Institution,Seremban,QUALIFIED,11/14/2024,11,November,2024,Q4,4,Thursday,39.3,4144.59,46,High,0,1,3,Delayed,36,High
Agent_D,CL-0553,Client_553,A Government Service Provider,Seremban,LOST,11/2/2023,11,November,2023,Q4,4,Thursday,8.3,1310.38,19,Low,0,0,5,Moderate,6,High
Agent_B,CL-0669,Client_669,A Government Service Provider,Kuching,NEW,5/18/2024,5,May,2024,Q2,6,Saturday,35.8,3066.36,24,Medium,0,0,1,Delayed,30,High
Agent_B,CL-1446,Client_1446,A Regional Financial Institution,Kota Kinabalu,CONVERTED,2/27/2024,2,February,2024,Q1,2,Tuesday,29.1,1419.97,42,Low,1,1,4,Delayed,24,High
Agent_C,CL-1733,Client_1733,A Government Service Provider,Petaling Jaya,QUALIFIED,4/4/2024,4,April,2024,Q2,4,Thursday,46.5,1391.51,9,Low,0,1,3,Delayed,42,High
Agent_B,CL-2709,Client_2709,A Regional Financial Institution,Klang,CONTACTED,2/10/2024,2,February,2024,Q1,6,Saturday,11,4431.08,7,High,0,1,2,Moderate,6,High
Agent_C,CL-0798,Client_798,A Major Telecommunications Provider,Shah Alam,CONTACTED,4/2/2023,4,April,2023,Q2,7,Sunday,49,3961.89,21,High,0,1,2,Delayed,48,High
Agent_C,CL-0305,Client_305,A Regional Financial Institution,Alor Setar,NEW,8/18/2023,8,August,2023,Q3,5,Friday,23.4,4343.74,8,High,0,0,1,Moderate,18,High
Agent_C,CL-0576,Client_576,A Major Telecommunications Provider,Ipoh,NEW,8/26/2023,8,August,2023,Q3,6,Saturday,19,4368.32,45,High,0,0,1,Moderate,18,High
Agent_D,CL-0018,Client_018,A Private Manufacturing Enterprise,CyberJaya,NEW,3/24/2024,3,March,2024,Q1,7,Sunday,5.1,1037.3,15,Low,0,0,1,Fast,0,High
Agent_A,CL-0902,Client_902,A Major Telecommunications Provider,Seremban,QUALIFIED,6/11/2024,6,June,2024,Q2,2,Tuesday,71,3360.66,3,Medium,0,1,3,Delayed,66,Medium
Agent_D,CL-2421,Client_2421,A Government Service Provider,Seremban,LOST,7/26/2023,7,July,2023,Q3,3,Wednesday,1.7,1416.47,31,Low,0,0,5,Fast,0,High
Agent_D,CL-0630,Client_630,A Government Service Provider,Malaka,CONTACTED,4/20/2024,4,April,2024,Q2,6,Saturday,8.6,2225.91,31,Medium,0,1,2,Moderate,6,High
Agent_C,CL-0343,Client_343,A Regional Financial Institution,Petaling Jaya,NEW,7/31/2024,7,July,2024,Q3,3,Wednesday,48.2,4324.56,35,High,0,0,1,Delayed,48,High
Agent_D,CL-2738,Client_2738,A Regional Financial Institution,Ipoh,NEW,3/6/2024,3,March,2024,Q1,3,Wednesday,38,4909.63,42,High,0,0,1,Delayed,36,High
Agent_B,CL-2459,Client_2459,A Major Telecommunications Provider,Seremban,NEW,3/9/2023,3,March,2023,Q1,4,Thursday,44.3,2176.74,32,Medium,0,0,1,Delayed,42,High
Agent_A,CL-0416,Client_416,A Regional Financial Institution,Subang Jaya,QUALIFIED,9/7/2023,9,September,2023,Q3,4,Thursday,27.8,2752.12,35,Medium,0,1,3,Delayed,24,High
Agent_B,CL-2009,Client_2009,A Private Manufacturing Enterprise,Klang,NEW,2/18/2023,2,February,2023,Q1,6,Saturday,44.1,1974.99,22,Low,0,0,1,Delayed,42,High
Agent_C,CL-0071,Client_071,A Government Service Provider,Kota Kinabalu,QUALIFIED,11/6/2023,11,November,2023,Q4,1,Monday,20.1,1237.35,45,Low,0,1,3,Moderate,18,High
Agent_A,CL-1498,Client_1498,A Government Service Provider,Kuching,CONTACTED,4/20/2024,4,April,2024,Q2,6,Saturday,43.8,4013.4,31,High,0,1,2,Delayed,42,High
Agent_C,CL-2288,Client_2288,A Major Telecommunications Provider,Kota Kinabalu,QUALIFIED,11/17/2023,11,November,2023,Q4,5,Friday,13,2654.85,16,Medium,0,1,3,Moderate,12,High
Agent_C,CL-0668,Client_668,A Private Manufacturing Enterprise,Kuala Lumpur,CONTACTED,7/6/2023,7,July,2023,Q3,4,Thursday,60.1,2689.23,43,Medium,0,1,2,Delayed,60,High
Agent_B,CL-1337,Client_1337,A Major Telecommunications Provider,Penang,QUALIFIED,10/10/2023,10,October,2023,Q4,2,Tuesday,30.5,3065.27,6,Medium,0,1,3,Delayed,30,High
Agent_B,CL-2448,Client_2448,A Regional Financial Institution,Johor Bahru,QUALIFIED,5/7/2024,5,May,2024,Q2,2,Tuesday,28.8,4729.81,15,High,0,1,3,Delayed,24,High
Agent_B,CL-0605,Client_605,A Leading Utility Company,Kota Kinabalu,CONTACTED,12/7/2024,12,December,2024,Q4,6,Saturday,48.6,1931.14,5,Low,0,1,2,Delayed,48,Medium
Agent_C,CL-2500,Client_2500,A Regional Financial Institution,Subang Jaya,NEW,10/14/2024,10,October,2024,Q4,1,Monday,59.9,4479.08,50,High,0,0,1,Delayed,54,High
Agent_C,CL-1275,Client_1275,A Major Telecommunications Provider,Johor Bahru,NEW,8/22/2023,8,August,2023,Q3,2,Tuesday,19.5,1070.59,13,Low,0,0,1,Moderate,18,High
Agent_B,CL-2630,Client_2630,A Regional Financial Institution,Johor Bahru,LOST,10/16/2023,10,October,2023,Q4,1,Monday,49.3,4415.24,30,High,0,0,5,Delayed,48,High
Agent_B,CL-0047,Client_047,A Major Telecommunications Provider,Kuala Lumpur,CONTACTED,1/5/2024,1,January,2024,Q1,5,Friday,41,3061.73,32,Medium,0,1,2,Delayed,36,High
